"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"27 mars 2025 16:04:18 UTC","24461751712","Commande","407-3240676-3094729","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Loix","","17111","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"27 mars 2025 16:50:49 UTC","24461751712","Commande","406-2905435-6773104","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Nice","","06000","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"27 mars 2025 18:23:01 UTC","24461751712","Commande","402-3086618-4378711","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","mieussy","","74440","MarketplaceFacilitator","23,74","4,75","0","0","0","0","-1,18","-0,24","-4,51","-3,52","-5,97","-0,19","0","12,88"
"27 mars 2025 20:13:16 UTC","24461751712","Commande","407-1930020-3329125","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Homecourt","","54310","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"27 mars 2025 20:29:53 UTC","24461751712","Commande","406-7763672-9050708","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Mantes-la-Jolie","","78200","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-9,38","-0,26","0","10,40"
"27 mars 2025 20:34:03 UTC","24461751712","Commande","403-2034880-7295513","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Saint-Ouen","","41100","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"27 mars 2025 20:58:03 UTC","24461751712","Commande","171-1590186-2349126","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","lumbres","","62380","MarketplaceFacilitator","15,03","3,01","0","0","0","0","0","0","-3,01","-2,35","-8,55","-0,22","0","3,91"
"27 mars 2025 21:40:41 UTC","24461751712","Commande","402-0263237-9793153","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","vert saint denis","","77240","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"27 mars 2025 21:42:23 UTC","24461751712","Commande","408-5235784-1986703","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","plouaret","","22420","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"27 mars 2025 21:55:25 UTC","24461751712","Commande","403-5144274-1016365","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Bois Colombes","","92270","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"27 mars 2025 21:59:02 UTC","24461751712","Commande","407-8841219-3529912","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","luitre","","35133","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-9,50","-7,40","-5,97","-0,27","0","5,35"
"27 mars 2025 21:59:02 UTC","24461751712","Commande","407-8841219-3529912","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","luitre","","35133","","23,74","4,75","0","0","0","0","0","0","0","0","-5,97","-0,12","0","22,40"
"27 mars 2025 22:29:06 UTC","24461751712","Commande","408-9226316-1101946","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Olivet","","45160","MarketplaceFacilitator","55,41","11,08","0","0","0","0","-5,54","-1,11","-9,97","-7,78","-9,67","-0,35","0","32,07"
"27 mars 2025 22:46:00 UTC","24461751712","Commande","408-5115193-4645904","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Niffer","","68680","MarketplaceFacilitator","54,99","11,00","0","0","0","0","0","0","-11,00","-8,58","-9,67","-0,36","0","36,38"
"27 mars 2025 23:34:00 UTC","24461751712","Commande","171-3432061-8926700","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","2","amazon.fr","Amazon","Montriond","","74110","MarketplaceFacilitator","47,48","9,50","0","0","0","0","0","0","-9,50","-7,40","-11,94","-0,39","0","27,75"
"27 mars 2025 23:34:45 UTC","24461751712","Commande","403-8254809-1013163","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Issoire","","63500","MarketplaceFacilitator","55,41","11,08","0","0","0","0","0","0","-11,08","-8,64","-9,67","-0,36","0","36,74"
"28 mars 2025 20:58:14 UTC","24476471822","Commande","405-5459705-8499523","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","MOUGON","","79370","MarketplaceFacilitator","21,43","4,29","0","0","0","0","-1,07","-0,22","-4,07","-3,18","-5,97","-0,18","0","11,03"
"28 mars 2025 21:14:49 UTC","24476471822","Commande","405-9207830-7611516","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","PAREMPUYRE","","33290","MarketplaceFacilitator","55,41","11,08","0","0","0","0","0","0","-11,08","-8,64","-9,67","-0,36","0","36,74"
"28 mars 2025 22:44:34 UTC","24476471822","Commande","402-6156072-5005952","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Rungis","","94150","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-9,38","-0,26","0","10,40"
"28 mars 2025 23:45:53 UTC","24476471822","Transfert","","","Sur le compte se terminant par : 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-891,55","-891,55"
"29 mars 2025 20:53:44 UTC","24476471822","Commande","407-9484303-5725939","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","orly","","94310","MarketplaceFacilitator","23,74","4,75","0","0","0","0","-1,18","-0,24","-4,51","-3,52","-5,97","-0,19","0","12,88"
"29 mars 2025 22:08:10 UTC","24476471822","Commande","403-9893789-6305154","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","2","amazon.fr","Amazon","Guichainville","","27930","MarketplaceFacilitator","100,00","20,00","0,61","0,12","0","0","-0,61","-0,12","-20,00","-15,60","-19,34","-0,70","0","64,36"
"29 mars 2025 22:15:44 UTC","24476471822","Commande","171-5499009-2421925","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Liposthey","","40410","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"29 mars 2025 22:32:54 UTC","24476471822","Commande","404-1058812-9830758","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","La Houssaye en Brie","Seine et Marne","77610","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"29 mars 2025 22:58:41 UTC","24476471822","Commande","403-0293678-6892379","L7-UJO5-2Z9P","BUTIRESIN Ensemble de résine époxy, 16oz/474ml, transparent, non toxique, rapport 1:1 ; Sans danger pour les aliments et à faible odeur, sans bulle","1","amazon.fr","Amazon","Hoegaarden","","3320","MarketplaceFacilitator","13,46","2,83","0,50","0,10","0","0","-0,50","-0,10","-2,83","-2,10","-8,55","-0,21","0","2,60"
"29 mars 2025 23:06:57 UTC","24476471822","Commande","403-8120013-9689140","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Marcay","","86370","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-9,38","-0,26","0","10,40"
"29 mars 2025 23:26:04 UTC","24476471822","Commande","404-6984583-8213904","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Thionville","","57100","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-9,38","-0,26","0","10,40"
"29 mars 2025 23:32:21 UTC","24476471822","Commande","406-5715643-1160328","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Gaillac","France","81600","MarketplaceFacilitator","55,41","11,08","0","0","0","0","0","0","-11,08","-8,64","-9,67","-0,36","0","36,74"
"30 mars 2025 09:43:05 UTC","24476471822","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-514,61","0","-514,61"
"30 mars 2025 19:54:51 UTC","24476471822","Commande","407-9293333-5777924","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Dizimieu","","38460","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"30 mars 2025 21:21:59 UTC","24476471822","Commande","406-2223536-6101935","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Caillouet-orgeville","","27120","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"31 mars 2025 19:18:05 UTC","24476471822","Commande","406-7458034-4296344","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","LISSES","","91090","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-9,38","-0,26","0","10,40"
"31 mars 2025 20:13:54 UTC","24476471822","Commande","407-4607806-9900366","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Sevran","","93270","MarketplaceFacilitator","55,41","11,08","0","0","0","0","-5,54","-1,11","-9,97","-7,78","-9,67","-0,35","0","32,07"
"31 mars 2025 20:19:58 UTC","24476471822","Commande","171-4907312-9285962","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Salins-les-Bains","","39110","MarketplaceFacilitator","55,41","11,08","0","0","0","0","-5,54","-1,11","-9,97","-7,78","-9,67","-0,35","0","32,07"
"31 mars 2025 21:25:50 UTC","24476471822","Commande","171-7111640-1361957","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Noyal Sous Bazouges","","35560","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
